maxRR,minRR,meanRR,stdevRR,maxQRS,minQRS,meanQRS,stdevQRS,maxTP,minTP,meanTP,stdevTP,maxPQ,minPQ,meanPQ,stdevPQ
1.90400000000227,0.33999999999650754,0.6331612903225612,0.3143400422432963,0.22000000000116415,0.059999999997671694,0.09944086021528409,0.034977554205145804,0.8440000000045984,0.03999999999359716,0.2417391304345232,0.15254513726602192,0.4279999999998836,0.007999999994353857,0.09334782608699321,0.07037854706247545
1.3879999999990105,0.37999999999738066,0.5845882352941593,0.1793674262154274,0.19200000000273576,0.056000000004132744,0.10427450980376521,0.02887300009699698,0.7840000000069267,0.040000000000873115,0.18629702970281528,0.12286912819955688,0.2760000000052969,0.007999999994353857,0.08661386138613458,0.043844678667742325
1.1279999999969732,0.31599999999889405,0.5512222222222152,0.1768175107241686,0.24799999999959255,0.06000000000494765,0.1030740740742557,0.03084300259887456,0.5,0.043999999994412065,0.16471028037352387,0.09775011144172686,0.31999999999970896,0.007999999994353857,0.07652336448599927,0.04802829107735929
1.180000000000291,0.37599999999656575,0.5558130841121642,0.1946702042607168,0.2080000000023574,0.0639999999984866,0.10766355140177124,0.034535622656181035,0.4639999999999418,0.03600000000005821,0.14705660377365107,0.11106421992238566,0.2960000000020955,0.01999999999679858,0.08720754716983412,0.0441452826560501
0.8119999999980791,0.364000000001397,0.5210782608695571,0.11124506029679146,0.33599999999569263,0.10800000000017462,0.153982608696337,0.04920056249357912,0.32400000000052387,0.03999999999359716,0.12697345132741714,0.07368678754050405,0.2080000000059954,0.007999999994353857,0.05873684210452841,0.04093063293969371
1.0079999999943539,0.37999999999738066,0.5420917431192303,0.12520174847657325,0.27599999999802094,0.10399999999935972,0.16212844036689344,0.05092774174451376,0.4279999999998836,0.040000000000873115,0.13084112149519112,0.07924694039122794,0.2640000000028522,0.007999999994353857,0.06788888888924569,0.047791083419024716
1.0,0.455999999998312,0.6632359550561621,0.14640301636762745,0.2679999999963911,0.10800000000017462,0.16602247191000838,0.04726068692588968,0.3280000000013388,0.04799999999522697,0.19690909090894076,0.0698380653508235,0.20400000000518048,0.011999999995168764,0.0846818181819551,0.060744536876703135
1.0,0.455999999998312,0.6632359550561621,0.14640301636762745,0.2679999999963911,0.10800000000017462,0.16602247191000838,0.04726068692588968,0.3280000000013388,0.04799999999522697,0.19690909090894076,0.0698380653508235,0.20400000000518048,0.011999999995168764,0.0846818181819551,0.060744536876703135
1.0200000000040745,0.3919999999998254,0.5621509433961897,0.1304855079393447,0.28800000000046566,0.10399999999935972,0.1645283018866085,0.056760537638100586,0.24799999999959255,0.04400000000168802,0.12880000000039304,0.07237237041884756,0.1559999999954016,0.008000000001629815,0.061104761904529625,0.03373621025052922
2.8359999999956926,0.34799999999813735,0.5359639639639493,0.29669530971894653,0.4239999999990687,0.059999999997671694,0.14064864864865756,0.057266352343993895,1.4159999999974389,0.03600000000005821,0.1855555555552268,0.17278703083459468,0.9279999999998836,0.007999999994353857,0.06352727272731665,0.1061179197522876
